timestamp,chlorophyll_mg_m3,turbidity_NTU,cdom_mg_m3
2025-05-20 11:00:00,0.22,4.05,0.941
2025-05-20 12:00:00,1.71,4.55,0.856
2025-05-20 13:00:00,1.93,4.04,0.856
2025-05-20 14:00:00,2.99,3.89,0.807
2025-05-20 15:00:00,2.04,4.53,1.044
2025-05-20 16:00:00,1.67,4.57,0.833
2025-05-20 17:00:00,2.56,6.78,1.032
2025-05-20 18:00:00,1.76,5.13,1.345
2025-05-20 19:00:00,2.68,6.6,1.026
2025-05-20 20:00:00,2.22,7.26,0.96
2025-05-20 21:00:00,1.52,1.03,0.786
2025-05-20 22:00:00,2.62,6.8,0.925
2025-05-20 23:00:00,2.42,5.56,0.511
2025-05-21 00:00:00,2.58,5.51,1.334
2025-05-21 01:00:00,1.93,6.52,0.709
2025-05-21 02:00:00,2.4,4.01,0.469
2025-05-21 03:00:00,3.19,5.74,0.922
2025-05-21 04:00:00,2.15,2.42,1.037
2025-05-21 05:00:00,1.8,1.71,1.28
2025-05-21 06:00:00,2.97,5.6,1.01
2025-05-21 07:00:00,2.44,4.4,1.18
2025-05-21 08:00:00,1.77,4.53,1.181
2025-05-21 09:00:00,3.08,2.94,1.157
2025-05-21 10:00:00,1.32,5.32,0.665
2025-05-21 11:00:00,2.36,3.68,1.076
2025-05-21 12:00:00,2.73,4.44,0.602
2025-05-21 13:00:00,2.69,3.56,1.447
2025-05-21 14:00:00,1.5,2.93,1.123
2025-05-21 15:00:00,1.3,4.12,0.792
2025-05-21 16:00:00,2.18,6.91,1.043
2025-05-21 17:00:00,2.47,3.59,0.696
2025-05-21 18:00:00,1.4,4.28,0.56
2025-05-21 19:00:00,2.22,4.01,1.168
2025-05-21 20:00:00,1.17,3.26,0.703
2025-05-21 21:00:00,2.68,6.99,0.903
2025-05-21 22:00:00,1.7,1.81,1.0
2025-05-21 23:00:00,1.94,4.37,0.903
2025-05-22 00:00:00,2.54,3.16,0.709
2025-05-22 01:00:00,2.49,5.98,0.981
2025-05-22 02:00:00,2.31,5.11,1.003
2025-05-22 03:00:00,2.64,7.21,1.184
2025-05-22 04:00:00,2.27,6.31,1.577
2025-05-22 05:00:00,2.89,5.01,0.472
2025-05-22 06:00:00,1.0,6.33,0.766
2025-05-22 07:00:00,1.99,6.51,1.022
2025-05-22 08:00:00,1.96,3.02,1.218
2025-05-22 09:00:00,1.89,6.39,1.052
2025-05-22 10:00:00,2.32,5.44,1.247
2025-05-22 11:00:00,2.15,5.82,0.596
2025-05-22 12:00:00,2.52,4.03,0.886
2025-05-22 13:00:00,1.31,3.13,1.331
2025-05-22 14:00:00,3.4,2.77,0.751
2025-05-22 15:00:00,1.79,1.97,0.241
2025-05-22 16:00:00,2.19,3.42,0.762
2025-05-22 17:00:00,1.9,9.72,1.075
2025-05-22 18:00:00,2.07,6.49,0.948
2025-05-22 19:00:00,1.7,5.48,0.645
2025-05-22 20:00:00,2.15,6.77,0.785
2025-05-22 21:00:00,2.37,4.32,0.633
2025-05-22 22:00:00,0.58,4.06,0.663
2025-05-22 23:00:00,1.83,4.26,0.746
2025-05-23 00:00:00,1.78,3.68,1.006
2025-05-23 01:00:00,3.39,3.85,0.383
2025-05-23 02:00:00,2.52,5.13,1.321
2025-05-23 03:00:00,2.9,5.29,0.954
2025-05-23 04:00:00,2.34,7.81,0.703
2025-05-23 05:00:00,2.05,7.21,0.736
2025-05-23 06:00:00,2.22,2.19,0.821
2025-05-23 07:00:00,2.67,4.57,0.981
2025-05-23 08:00:00,3.05,2.95,1.018
2025-05-23 09:00:00,2.18,0.06,0.931
2025-05-23 10:00:00,1.63,5.33,0.791
2025-05-23 11:00:00,2.56,6.31,0.977
2025-05-23 12:00:00,1.49,5.3,0.461
2025-05-23 13:00:00,2.23,6.03,0.676
2025-05-23 14:00:00,2.41,4.49,0.811
2025-05-23 15:00:00,1.94,3.1,0.644
2025-05-23 16:00:00,1.46,4.42,0.925
2025-05-23 17:00:00,1.73,7.89,0.645
2025-05-23 18:00:00,1.81,5.91,1.408
2025-05-23 19:00:00,1.37,2.12,0.615
2025-05-23 20:00:00,1.77,5.42,1.358
2025-05-23 21:00:00,1.13,7.7,0.478
2025-05-23 22:00:00,2.36,6.68,1.481
2025-05-23 23:00:00,2.2,7.73,1.126
2025-05-24 00:00:00,2.14,2.49,1.188
2025-05-24 01:00:00,1.74,5.72,0.649
2025-05-24 02:00:00,1.83,4.77,0.91
2025-05-24 03:00:00,1.48,6.65,0.926
2025-05-24 04:00:00,2.28,3.77,0.965
2025-05-24 05:00:00,1.16,3.73,1.308
2025-05-24 06:00:00,2.03,5.46,1.163
2025-05-24 07:00:00,1.6,3.62,0.949
2025-05-24 08:00:00,3.03,5.98,1.24
2025-05-24 09:00:00,2.29,1.39,1.286
2025-05-24 10:00:00,1.98,7.82,0.848
2025-05-24 11:00:00,1.31,0.11,0.841
2025-05-24 12:00:00,1.16,7.27,1.531
2025-05-24 13:00:00,2.27,4.3,0.93
2025-05-24 14:00:00,3.06,2.56,0.829
2025-05-24 15:00:00,2.22,5.8,0.952
2025-05-24 16:00:00,2.08,7.23,1.259
2025-05-24 17:00:00,2.09,7.78,1.17
2025-05-24 18:00:00,2.04,7.72,0.959
2025-05-24 19:00:00,2.1,3.75,1.143
2025-05-24 20:00:00,1.57,5.87,1.053
2025-05-24 21:00:00,1.39,1.91,0.955
2025-05-24 22:00:00,2.04,5.62,0.915
2025-05-24 23:00:00,2.87,6.14,1.027
2025-05-25 00:00:00,2.42,5.0,0.893
2025-05-25 01:00:00,1.21,2.08,1.015
2025-05-25 02:00:00,1.8,4.56,0.985
2025-05-25 03:00:00,2.39,9.56,0.634
2025-05-25 04:00:00,2.86,6.53,0.865
2025-05-25 05:00:00,3.02,4.78,0.932
2025-05-25 06:00:00,1.82,5.43,1.462
2025-05-25 07:00:00,2.44,6.52,0.957
2025-05-25 08:00:00,2.1,2.65,1.065
2025-05-25 09:00:00,1.88,2.76,1.535
2025-05-25 10:00:00,1.99,4.28,0.602
2025-05-25 11:00:00,1.99,4.73,0.613
2025-05-25 12:00:00,2.66,9.34,0.802
2025-05-25 13:00:00,1.11,5.89,0.914
2025-05-25 14:00:00,2.23,4.72,0.939
2025-05-25 15:00:00,2.87,5.86,0.869
2025-05-25 16:00:00,2.81,1.7,0.689
2025-05-25 17:00:00,2.29,3.94,1.24
2025-05-25 18:00:00,1.5,4.25,0.883
2025-05-25 19:00:00,2.42,3.71,1.293
2025-05-25 20:00:00,2.74,8.22,0.743
2025-05-25 21:00:00,1.64,7.07,1.487
2025-05-25 22:00:00,2.16,3.33,0.581
2025-05-25 23:00:00,1.83,3.22,0.993
2025-05-26 00:00:00,1.55,3.48,0.75
2025-05-26 01:00:00,1.73,5.63,1.009
2025-05-26 02:00:00,2.0,6.4,0.755
2025-05-26 03:00:00,1.37,6.84,0.464
2025-05-26 04:00:00,1.27,3.97,0.805
2025-05-26 05:00:00,1.39,5.65,1.399
2025-05-26 06:00:00,2.12,5.89,0.75
2025-05-26 07:00:00,1.04,8.4,1.127
2025-05-26 08:00:00,0.59,7.55,1.001
2025-05-26 09:00:00,2.75,3.13,0.886
2025-05-26 10:00:00,1.31,2.24,1.511
2025-05-26 11:00:00,1.81,5.78,0.921
2025-05-26 12:00:00,2.48,4.73,1.042
2025-05-26 13:00:00,1.06,4.08,1.021
2025-05-26 14:00:00,1.06,4.49,1.394
2025-05-26 15:00:00,1.54,7.16,0.625
2025-05-26 16:00:00,2.5,3.0,1.561
2025-05-26 17:00:00,1.91,9.7,1.38
2025-05-26 18:00:00,1.92,4.57,1.099
2025-05-26 19:00:00,1.74,7.27,1.154
2025-05-26 20:00:00,2.26,4.67,0.943
2025-05-26 21:00:00,2.78,2.97,1.037
2025-05-26 22:00:00,3.71,5.71,1.105
2025-05-26 23:00:00,1.83,3.5,0.773
2025-05-27 00:00:00,2.81,6.51,1.379
2025-05-27 01:00:00,2.49,6.16,1.055
2025-05-27 02:00:00,2.05,4.82,1.034
2025-05-27 03:00:00,0.57,6.52,0.782
2025-05-27 04:00:00,1.67,8.29,1.291
2025-05-27 05:00:00,1.69,5.99,0.987
2025-05-27 06:00:00,2.11,4.76,0.868
2025-05-27 07:00:00,1.77,7.01,0.727
2025-05-27 08:00:00,1.55,7.1,0.959
2025-05-27 09:00:00,3.11,5.64,0.706
2025-05-27 10:00:00,2.68,8.96,1.085
2025-05-27 11:00:00,0.68,5.61,1.192
2025-05-27 12:00:00,1.72,9.19,0.901
2025-05-27 13:00:00,2.27,4.9,1.058
2025-05-27 14:00:00,2.69,7.91,1.304
2025-05-27 15:00:00,1.64,5.77,0.956
2025-05-27 16:00:00,1.76,6.75,0.973
2025-05-27 17:00:00,1.95,2.16,1.0
2025-05-27 18:00:00,2.29,10.55,0.889
2025-05-27 19:00:00,0.97,6.85,0.911
2025-05-27 20:00:00,0.68,8.25,0.807
2025-05-27 21:00:00,2.65,3.46,1.106
2025-05-27 22:00:00,1.3,6.56,0.981
2025-05-27 23:00:00,3.17,5.85,1.149
2025-05-28 00:00:00,1.34,4.26,1.249
2025-05-28 01:00:00,1.75,8.94,0.731
2025-05-28 02:00:00,2.08,6.66,0.785
2025-05-28 03:00:00,0.58,6.26,1.167
2025-05-28 04:00:00,3.58,7.62,0.93
2025-05-28 05:00:00,1.63,4.66,1.014
2025-05-28 06:00:00,1.36,6.69,1.015
2025-05-28 07:00:00,1.16,6.55,0.757
2025-05-28 08:00:00,2.08,6.64,1.121
2025-05-28 09:00:00,2.04,8.42,1.056
2025-05-28 10:00:00,1.18,5.52,0.742
2025-05-28 11:00:00,1.04,5.31,0.953
2025-05-28 12:00:00,2.5,5.14,0.967
2025-05-28 13:00:00,1.47,5.06,1.181
2025-05-28 14:00:00,0.83,8.57,1.287
2025-05-28 15:00:00,1.77,6.23,0.992
2025-05-28 16:00:00,1.62,8.42,0.574
2025-05-28 17:00:00,3.03,6.91,1.176
2025-05-28 18:00:00,1.55,4.62,1.544
2025-05-28 19:00:00,1.68,3.36,1.174
2025-05-28 20:00:00,1.99,3.47,0.926
2025-05-28 21:00:00,1.52,4.59,1.094
2025-05-28 22:00:00,2.13,8.41,1.194
2025-05-28 23:00:00,1.25,8.97,1.022
2025-05-29 00:00:00,1.69,6.65,1.314
2025-05-29 01:00:00,2.08,8.32,0.702
2025-05-29 02:00:00,2.51,5.36,0.884
2025-05-29 03:00:00,1.48,5.21,1.1
2025-05-29 04:00:00,1.47,8.01,1.16
2025-05-29 05:00:00,2.76,6.8,0.849
2025-05-29 06:00:00,1.5,7.93,0.872
2025-05-29 07:00:00,1.8,6.57,0.819
2025-05-29 08:00:00,2.86,5.72,0.799
2025-05-29 09:00:00,1.87,6.04,1.115
2025-05-29 10:00:00,1.68,7.08,0.976
2025-05-29 11:00:00,1.73,6.95,1.31
2025-05-29 12:00:00,1.39,4.6,0.712
2025-05-29 13:00:00,2.1,6.22,0.946
2025-05-29 14:00:00,1.28,3.43,1.169
2025-05-29 15:00:00,2.3,5.77,1.072
2025-05-29 16:00:00,1.84,4.63,0.711
2025-05-29 17:00:00,1.97,0.38,1.273
2025-05-29 18:00:00,2.87,10.89,1.009
2025-05-29 19:00:00,0.96,4.92,1.465
2025-05-29 20:00:00,1.85,4.58,0.952
2025-05-29 21:00:00,2.21,9.71,1.275
2025-05-29 22:00:00,1.46,4.12,0.896
2025-05-29 23:00:00,2.4,3.56,0.926
2025-05-30 00:00:00,1.47,6.09,1.097
2025-05-30 01:00:00,1.97,5.51,0.548
2025-05-30 02:00:00,1.73,5.22,0.468
2025-05-30 03:00:00,1.9,4.67,0.804
2025-05-30 04:00:00,1.84,6.12,0.648
2025-05-30 05:00:00,1.78,9.77,0.409
2025-05-30 06:00:00,1.52,3.28,1.159
2025-05-30 07:00:00,1.4,8.18,0.775
2025-05-30 08:00:00,1.99,9.57,0.887
2025-05-30 09:00:00,1.83,5.25,1.008
2025-05-30 10:00:00,1.38,7.25,1.099
2025-05-30 11:00:00,2.01,6.26,1.044
2025-05-30 12:00:00,1.52,3.06,1.024
2025-05-30 13:00:00,2.73,8.94,1.091
2025-05-30 14:00:00,3.29,6.57,0.848
2025-05-30 15:00:00,2.63,5.46,0.795
2025-05-30 16:00:00,2.6,3.46,0.394
2025-05-30 17:00:00,2.29,7.54,1.133
2025-05-30 18:00:00,1.67,6.8,0.802
2025-05-30 19:00:00,0.66,7.71,1.469
2025-05-30 20:00:00,1.18,7.61,1.158
2025-05-30 21:00:00,1.39,4.87,1.211
2025-05-30 22:00:00,2.52,0.34,1.15
2025-05-30 23:00:00,1.95,6.28,1.106
2025-05-31 00:00:00,1.37,6.11,1.077
2025-05-31 01:00:00,0.66,6.79,1.1
2025-05-31 02:00:00,3.16,9.5,1.001
2025-05-31 03:00:00,2.09,6.37,0.803
2025-05-31 04:00:00,2.31,7.85,0.663
2025-05-31 05:00:00,1.45,7.22,1.063
2025-05-31 06:00:00,1.69,3.7,1.28
2025-05-31 07:00:00,1.56,3.89,0.926
2025-05-31 08:00:00,1.81,8.77,0.995
2025-05-31 09:00:00,2.88,4.71,0.628
2025-05-31 10:00:00,1.05,7.21,0.844
2025-05-31 11:00:00,1.74,4.42,0.65
2025-05-31 12:00:00,1.99,7.96,0.668
2025-05-31 13:00:00,1.7,6.96,0.982
2025-05-31 14:00:00,2.37,5.87,0.943
2025-05-31 15:00:00,0.73,7.8,1.155
2025-05-31 16:00:00,2.9,6.99,1.149
2025-05-31 17:00:00,0.95,5.02,0.739
2025-05-31 18:00:00,1.09,6.49,0.474
2025-05-31 19:00:00,1.5,7.81,0.72
2025-05-31 20:00:00,1.38,8.68,0.78
2025-05-31 21:00:00,2.02,6.21,1.096
2025-05-31 22:00:00,1.95,10.04,1.111
2025-05-31 23:00:00,1.84,4.98,0.946
2025-06-01 00:00:00,0.89,3.26,1.124
2025-06-01 01:00:00,1.65,3.55,1.579
2025-06-01 02:00:00,1.75,6.35,0.909
2025-06-01 03:00:00,2.48,6.39,0.881
2025-06-01 04:00:00,1.86,6.62,0.729
2025-06-01 05:00:00,1.97,5.03,1.019
2025-06-01 06:00:00,2.92,10.82,1.223
2025-06-01 07:00:00,1.04,9.39,0.814
2025-06-01 08:00:00,1.5,4.08,0.841
2025-06-01 09:00:00,1.06,6.17,0.809
2025-06-01 10:00:00,2.7,6.47,0.651
2025-06-01 11:00:00,2.74,7.74,0.972
2025-06-01 12:00:00,2.65,3.32,0.981
2025-06-01 13:00:00,2.07,2.94,0.929
2025-06-01 14:00:00,1.97,3.93,1.399
2025-06-01 15:00:00,1.46,9.38,1.039
2025-06-01 16:00:00,2.2,5.06,0.66
2025-06-01 17:00:00,0.97,7.99,1.097
2025-06-01 18:00:00,0.97,7.55,0.854
2025-06-01 19:00:00,1.49,6.01,0.857
2025-06-01 20:00:00,2.87,8.03,0.896
2025-06-01 21:00:00,1.43,3.92,0.868
2025-06-01 22:00:00,1.51,5.43,1.006
2025-06-01 23:00:00,1.91,1.94,1.468
2025-06-02 00:00:00,2.25,6.41,0.825
2025-06-02 01:00:00,2.46,4.63,0.94
2025-06-02 02:00:00,1.04,10.59,0.976
2025-06-02 03:00:00,1.65,6.33,0.789
2025-06-02 04:00:00,1.84,7.85,0.817
2025-06-02 05:00:00,1.9,7.52,1.166
2025-06-02 06:00:00,2.23,6.06,0.79
2025-06-02 07:00:00,2.2,8.2,0.696
2025-06-02 08:00:00,1.72,6.28,1.363
2025-06-02 09:00:00,2.4,7.16,0.616
2025-06-02 10:00:00,2.29,10.93,1.138
2025-06-02 11:00:00,2.24,6.6,0.867
2025-06-02 12:00:00,1.39,5.16,0.614
2025-06-02 13:00:00,2.14,4.8,0.823
2025-06-02 14:00:00,2.43,6.05,0.861
2025-06-02 15:00:00,1.4,6.45,0.51
2025-06-02 16:00:00,1.79,6.33,1.025
2025-06-02 17:00:00,2.65,3.05,0.999
2025-06-02 18:00:00,1.95,1.69,0.83
2025-06-02 19:00:00,1.65,4.28,1.036
2025-06-02 20:00:00,2.58,6.33,0.969
2025-06-02 21:00:00,1.42,6.34,1.241
2025-06-02 22:00:00,0.69,7.12,0.648
2025-06-02 23:00:00,1.24,6.94,0.844
2025-06-03 00:00:00,2.36,5.0,1.144
2025-06-03 01:00:00,1.99,3.96,1.029
2025-06-03 02:00:00,1.72,7.05,0.318
2025-06-03 03:00:00,2.31,6.46,0.477
2025-06-03 04:00:00,1.78,3.82,0.894
2025-06-03 05:00:00,1.54,7.25,1.304
2025-06-03 06:00:00,2.18,7.92,0.786
2025-06-03 07:00:00,1.45,7.58,1.056
2025-06-03 08:00:00,1.97,7.93,0.915
2025-06-03 09:00:00,1.2,4.5,1.039
2025-06-03 10:00:00,1.05,7.71,1.162
2025-06-03 11:00:00,1.16,5.69,1.13
2025-06-03 12:00:00,1.66,10.09,1.121
2025-06-03 13:00:00,1.29,7.79,0.74
2025-06-03 14:00:00,1.31,6.86,0.856
2025-06-03 15:00:00,1.59,9.44,1.024
2025-06-03 16:00:00,1.63,4.99,1.015
2025-06-03 17:00:00,0.75,7.11,1.043
2025-06-03 18:00:00,0.16,10.47,0.452
2025-06-03 19:00:00,1.92,7.63,1.193
2025-06-03 20:00:00,1.76,6.31,0.468
2025-06-03 21:00:00,0.86,5.46,0.706
2025-06-03 22:00:00,1.94,4.07,0.943
2025-06-03 23:00:00,1.94,5.42,0.887
2025-06-04 00:00:00,1.47,4.11,1.223
2025-06-04 01:00:00,2.83,5.29,0.576
2025-06-04 02:00:00,2.41,5.53,0.777
2025-06-04 03:00:00,1.41,7.73,0.376
2025-06-04 04:00:00,1.42,4.93,0.901
2025-06-04 05:00:00,0.78,4.56,0.816
2025-06-04 06:00:00,2.38,7.52,0.558
2025-06-04 07:00:00,1.8,7.14,1.196
2025-06-04 08:00:00,2.14,5.26,1.138
2025-06-04 09:00:00,0.37,6.95,0.886
2025-06-04 10:00:00,2.12,5.23,1.153
2025-06-04 11:00:00,1.34,5.32,0.845
2025-06-04 12:00:00,2.0,8.86,1.047
2025-06-04 13:00:00,1.96,5.47,1.084
2025-06-04 14:00:00,1.64,4.94,0.601
2025-06-04 15:00:00,1.23,5.79,0.977
2025-06-04 16:00:00,1.89,1.82,0.911
2025-06-04 17:00:00,1.15,5.41,0.612
2025-06-04 18:00:00,2.28,6.26,0.549
2025-06-04 19:00:00,1.22,9.71,0.993
2025-06-04 20:00:00,1.66,5.93,0.798
2025-06-04 21:00:00,1.2,6.63,0.502
2025-06-04 22:00:00,1.75,6.44,1.013
2025-06-04 23:00:00,1.03,10.29,1.102
2025-06-05 00:00:00,1.14,7.47,0.549
2025-06-05 01:00:00,3.0,2.56,0.841
2025-06-05 02:00:00,2.13,7.92,1.221
2025-06-05 03:00:00,1.85,3.57,0.614
2025-06-05 04:00:00,1.93,4.16,1.268
2025-06-05 05:00:00,1.81,2.86,0.761
2025-06-05 06:00:00,1.57,9.11,0.824
2025-06-05 07:00:00,2.08,7.84,0.493
2025-06-05 08:00:00,1.13,7.92,0.502
2025-06-05 09:00:00,2.58,7.54,0.678
2025-06-05 10:00:00,1.7,6.85,1.063
2025-06-05 11:00:00,2.1,4.82,1.427
2025-06-05 12:00:00,2.57,5.88,1.493
2025-06-05 13:00:00,1.92,4.43,0.811
2025-06-05 14:00:00,1.14,3.76,0.752
2025-06-05 15:00:00,2.36,4.18,0.596
2025-06-05 16:00:00,2.64,10.17,1.12
2025-06-05 17:00:00,0.46,4.7,0.66
2025-06-05 18:00:00,1.56,7.47,0.782
2025-06-05 19:00:00,1.8,9.62,0.966
2025-06-05 20:00:00,1.47,7.02,0.954
2025-06-05 21:00:00,0.88,3.89,0.689
2025-06-05 22:00:00,1.09,3.99,0.818
2025-06-05 23:00:00,0.51,5.7,0.696
2025-06-06 00:00:00,2.17,9.67,0.606
2025-06-06 01:00:00,2.42,8.0,0.558
2025-06-06 02:00:00,2.42,6.23,0.446
2025-06-06 03:00:00,1.58,4.75,0.904
2025-06-06 04:00:00,1.76,5.92,0.754
2025-06-06 05:00:00,2.24,5.54,0.53
2025-06-06 06:00:00,1.46,5.52,0.507
2025-06-06 07:00:00,1.03,3.41,0.503
2025-06-06 08:00:00,1.26,3.37,0.661
2025-06-06 09:00:00,1.7,5.81,1.095
2025-06-06 10:00:00,1.17,2.84,0.644
2025-06-06 11:00:00,1.88,3.91,0.953
2025-06-06 12:00:00,0.79,5.22,1.204
2025-06-06 13:00:00,1.45,5.82,0.856
2025-06-06 14:00:00,1.84,7.39,0.623
2025-06-06 15:00:00,1.68,2.65,0.792
2025-06-06 16:00:00,1.16,2.66,0.803
2025-06-06 17:00:00,2.04,7.77,1.246
2025-06-06 18:00:00,1.76,8.51,0.381
2025-06-06 19:00:00,0.35,3.07,1.093
2025-06-06 20:00:00,1.87,3.47,0.378
2025-06-06 21:00:00,1.35,6.25,1.017
2025-06-06 22:00:00,1.28,5.25,0.712
2025-06-06 23:00:00,1.1,5.27,1.27
2025-06-07 00:00:00,0.98,3.28,0.954
2025-06-07 01:00:00,1.7,6.28,0.929
2025-06-07 02:00:00,1.9,4.37,0.551
2025-06-07 03:00:00,1.67,4.3,1.237
2025-06-07 04:00:00,2.15,2.58,1.49
2025-06-07 05:00:00,1.93,6.43,1.289
2025-06-07 06:00:00,0.37,4.12,0.535
2025-06-07 07:00:00,1.03,4.75,0.739
2025-06-07 08:00:00,2.29,7.22,0.489
2025-06-07 09:00:00,0.82,2.75,0.634
2025-06-07 10:00:00,0.06,4.67,0.857
2025-06-07 11:00:00,2.68,1.73,0.968
2025-06-07 12:00:00,1.76,3.8,0.919
2025-06-07 13:00:00,1.17,7.42,0.356
2025-06-07 14:00:00,1.07,1.76,0.777
2025-06-07 15:00:00,1.95,5.31,0.915
2025-06-07 16:00:00,1.86,8.05,1.023
2025-06-07 17:00:00,1.77,5.94,0.893
2025-06-07 18:00:00,1.46,3.68,0.908
2025-06-07 19:00:00,0.81,2.62,0.727
2025-06-07 20:00:00,1.56,0.98,0.854
2025-06-07 21:00:00,2.22,7.97,1.432
2025-06-07 22:00:00,1.25,4.0,1.088
2025-06-07 23:00:00,1.94,1.24,0.877
2025-06-08 00:00:00,1.31,2.49,0.941
2025-06-08 01:00:00,2.04,2.38,0.777
2025-06-08 02:00:00,0.97,3.55,0.776
2025-06-08 03:00:00,1.57,9.31,0.996
2025-06-08 04:00:00,1.83,6.38,0.609
2025-06-08 05:00:00,1.15,5.51,0.726
2025-06-08 06:00:00,1.77,6.93,0.416
2025-06-08 07:00:00,1.54,8.2,0.952
2025-06-08 08:00:00,1.53,5.59,1.026
2025-06-08 09:00:00,1.15,7.42,0.909
2025-06-08 10:00:00,2.16,3.25,0.7
2025-06-08 11:00:00,0.99,2.81,0.747
2025-06-08 12:00:00,1.73,2.47,0.795
2025-06-08 13:00:00,1.05,5.12,1.032
2025-06-08 14:00:00,1.52,0.72,1.018
2025-06-08 15:00:00,1.94,7.19,0.4
2025-06-08 16:00:00,1.38,3.55,0.539
2025-06-08 17:00:00,0.29,6.19,0.867
2025-06-08 18:00:00,0.75,1.75,0.424
2025-06-08 19:00:00,0.26,6.76,0.988
2025-06-08 20:00:00,1.6,7.3,0.69
2025-06-08 21:00:00,1.55,4.74,0.935
2025-06-08 22:00:00,1.35,5.59,0.767
2025-06-08 23:00:00,1.18,2.48,0.734
2025-06-09 00:00:00,1.67,4.34,0.46
2025-06-09 01:00:00,0.67,6.19,0.595
2025-06-09 02:00:00,2.11,3.64,0.703
2025-06-09 03:00:00,1.59,7.3,0.694
2025-06-09 04:00:00,0.97,0.68,0.913
2025-06-09 05:00:00,1.29,3.59,0.571
2025-06-09 06:00:00,1.46,0.41,0.724
2025-06-09 07:00:00,0.71,4.88,1.108
2025-06-09 08:00:00,1.94,3.82,0.937
2025-06-09 09:00:00,2.12,3.9,0.758
2025-06-09 10:00:00,1.61,5.73,0.367
2025-06-09 11:00:00,2.1,3.68,0.388
2025-06-09 12:00:00,3.13,9.86,0.891
2025-06-09 13:00:00,0.41,5.87,0.917
2025-06-09 14:00:00,1.57,4.31,0.245
2025-06-09 15:00:00,0.73,2.9,0.907
2025-06-09 16:00:00,2.48,2.43,0.591
2025-06-09 17:00:00,1.69,5.12,0.63
2025-06-09 18:00:00,1.12,3.2,0.954
2025-06-09 19:00:00,1.38,6.23,0.915
2025-06-09 20:00:00,2.34,4.09,0.707
2025-06-09 21:00:00,1.81,4.09,0.904
2025-06-09 22:00:00,1.89,4.48,0.641
2025-06-09 23:00:00,2.43,3.95,0.534
2025-06-10 00:00:00,2.1,4.55,1.021
2025-06-10 01:00:00,2.2,8.14,1.038
2025-06-10 02:00:00,1.45,5.08,0.545
2025-06-10 03:00:00,0.17,4.84,0.573
2025-06-10 04:00:00,1.59,5.57,0.929
2025-06-10 05:00:00,1.13,3.78,0.533
2025-06-10 06:00:00,2.0,2.07,0.906
2025-06-10 07:00:00,0.46,2.04,0.45
2025-06-10 08:00:00,2.02,0.11,0.634
2025-06-10 09:00:00,1.64,5.49,0.951
2025-06-10 10:00:00,1.74,4.73,0.464
2025-06-10 11:00:00,1.9,3.7,0.559
2025-06-10 12:00:00,1.51,8.72,0.8
2025-06-10 13:00:00,1.33,3.93,0.257
2025-06-10 14:00:00,2.21,0.73,0.724
2025-06-10 15:00:00,1.88,5.5,0.996
2025-06-10 16:00:00,1.94,6.32,0.922
2025-06-10 17:00:00,1.48,5.44,0.694
2025-06-10 18:00:00,1.59,6.35,0.711
2025-06-10 19:00:00,1.52,0.47,1.079
2025-06-10 20:00:00,0.48,4.19,1.049
2025-06-10 21:00:00,0.7,2.34,0.682
2025-06-10 22:00:00,1.45,5.04,0.549
2025-06-10 23:00:00,0.4,7.04,0.92
2025-06-11 00:00:00,1.45,3.05,0.965
2025-06-11 01:00:00,0.98,5.09,1.027
2025-06-11 02:00:00,1.47,2.03,0.828
2025-06-11 03:00:00,1.62,3.75,0.593
2025-06-11 04:00:00,0.4,2.76,0.265
2025-06-11 05:00:00,1.71,7.39,1.167
2025-06-11 06:00:00,1.24,1.63,1.083
2025-06-11 07:00:00,0.12,3.96,0.491
2025-06-11 08:00:00,1.24,6.53,0.73
2025-06-11 09:00:00,1.74,0.1,0.627
2025-06-11 10:00:00,1.27,4.65,0.699
2025-06-11 11:00:00,1.23,4.01,0.582
2025-06-11 12:00:00,1.61,2.42,0.855
2025-06-11 13:00:00,1.23,6.22,0.399
2025-06-11 14:00:00,1.35,7.22,0.584
2025-06-11 15:00:00,0.72,5.1,0.901
2025-06-11 16:00:00,1.2,3.19,0.189
2025-06-11 17:00:00,2.65,0.89,0.76
2025-06-11 18:00:00,1.62,4.15,0.545
2025-06-11 19:00:00,1.68,3.48,1.086
2025-06-11 20:00:00,1.13,3.6,0.765
2025-06-11 21:00:00,1.28,2.79,0.486
2025-06-11 22:00:00,1.38,2.62,1.045
2025-06-11 23:00:00,2.04,3.84,0.688
2025-06-12 00:00:00,2.23,1.17,0.694
2025-06-12 01:00:00,1.23,5.7,0.883
2025-06-12 02:00:00,1.49,2.1,0.51
2025-06-12 03:00:00,1.37,3.85,1.023
2025-06-12 04:00:00,1.96,2.98,0.805
2025-06-12 05:00:00,1.79,4.93,0.501
2025-06-12 06:00:00,1.45,4.82,0.553
2025-06-12 07:00:00,2.11,4.64,0.347
2025-06-12 08:00:00,1.82,1.29,0.738
2025-06-12 09:00:00,1.04,3.24,0.617
2025-06-12 10:00:00,1.51,6.83,0.739
2025-06-12 11:00:00,1.4,2.95,0.236
2025-06-12 12:00:00,0.91,5.73,0.53
2025-06-12 13:00:00,1.37,3.61,0.416
2025-06-12 14:00:00,2.19,3.01,0.784
2025-06-12 15:00:00,2.16,4.0,0.511
2025-06-12 16:00:00,2.05,1.97,0.779
