timestamp,sea_level_residual_m,significant_wave_height_m,wave_period_s,swell_direction_deg
2025-04-21 06:00:00,-0.607,1.7,5.56,262.0
2025-04-21 07:00:00,0.134,1.62,3.97,228.0
2025-04-21 08:00:00,-0.149,1.08,6.92,148.0
2025-04-21 09:00:00,0.603,1.03,5.62,201.0
2025-04-21 10:00:00,-0.232,1.23,6.62,155.0
2025-04-21 11:00:00,-0.108,0.57,6.89,197.0
2025-04-21 12:00:00,0.006,0.57,6.67,200.0
2025-04-21 13:00:00,-0.406,1.07,4.45,217.0
2025-04-21 14:00:00,-0.041,0.46,6.53,117.0
2025-04-21 15:00:00,-0.121,1.04,7.03,129.0
2025-04-21 16:00:00,-0.206,0.86,4.82,177.0
2025-04-21 17:00:00,0.163,0.46,4.67,139.0
2025-04-21 18:00:00,-0.356,0.81,5.21,136.0
2025-04-21 19:00:00,-0.061,1.32,7.39,191.0
2025-04-21 20:00:00,0.234,0.83,4.1,143.0
2025-04-21 21:00:00,-0.307,0.83,7.49,270.0
2025-04-21 22:00:00,-0.204,0.93,6.97,159.0
2025-04-21 23:00:00,0.456,0.98,6.19,169.0
2025-04-22 00:00:00,0.119,0.66,4.72,192.0
2025-04-22 01:00:00,-0.127,0.93,5.54,120.0
2025-04-22 02:00:00,0.201,0.37,7.44,200.0
2025-04-22 03:00:00,-0.142,0.47,8.01,194.0
2025-04-22 04:00:00,-0.391,0.52,5.26,166.0
2025-04-22 05:00:00,0.343,0.98,7.87,191.0
2025-04-22 06:00:00,-0.276,0.86,7.32,197.0
2025-04-22 07:00:00,0.613,0.74,6.49,237.0
2025-04-22 08:00:00,-0.122,1.07,5.61,280.0
2025-04-22 09:00:00,0.533,0.94,5.8,138.0
2025-04-22 10:00:00,-0.342,0.68,8.69,128.0
2025-04-22 11:00:00,0.256,0.38,6.71,184.0
2025-04-22 12:00:00,0.125,0.46,8.1,97.0
2025-04-22 13:00:00,0.209,0.2,6.79,206.0
2025-04-22 14:00:00,0.242,0.85,5.96,185.0
2025-04-22 15:00:00,-0.124,0.45,7.2,195.0
2025-04-22 16:00:00,-0.327,0.59,9.09,168.0
2025-04-22 17:00:00,-0.013,0.74,5.73,190.0
2025-04-22 18:00:00,0.056,1.21,7.6,199.0
2025-04-22 19:00:00,-0.118,1.16,6.73,188.0
2025-04-22 20:00:00,0.069,0.77,4.76,126.0
2025-04-22 21:00:00,0.082,1.3,4.73,187.0
2025-04-22 22:00:00,-0.228,0.01,5.96,254.0
2025-04-22 23:00:00,0.099,1.54,6.92,190.0
2025-04-23 00:00:00,0.063,1.06,7.55,185.0
2025-04-23 01:00:00,-0.045,0.83,4.61,242.0
2025-04-23 02:00:00,0.327,0.43,7.28,150.0
2025-04-23 03:00:00,-0.064,0.61,6.36,216.0
2025-04-23 04:00:00,0.016,1.03,6.5,159.0
2025-04-23 05:00:00,0.148,1.04,7.21,223.0
2025-04-23 06:00:00,0.474,1.05,8.6,212.0
2025-04-23 07:00:00,0.178,0.49,6.86,164.0
2025-04-23 08:00:00,0.262,0.41,4.87,169.0
2025-04-23 09:00:00,0.056,0.86,6.28,219.0
2025-04-23 10:00:00,0.111,1.09,7.52,106.0
2025-04-23 11:00:00,0.118,0.79,7.56,162.0
2025-04-23 12:00:00,0.203,1.38,7.3,205.0
2025-04-23 13:00:00,0.056,0.8,5.89,168.0
2025-04-23 14:00:00,0.465,0.78,4.86,185.0
2025-04-23 15:00:00,0.037,1.05,7.21,98.0
2025-04-23 16:00:00,-0.297,1.27,5.04,146.0
2025-04-23 17:00:00,0.816,0.24,7.33,207.0
2025-04-23 18:00:00,0.048,0.34,7.33,150.0
2025-04-23 19:00:00,0.458,0.66,5.94,128.0
2025-04-23 20:00:00,0.481,2.05,6.36,222.0
2025-04-23 21:00:00,0.366,0.68,6.74,201.0
2025-04-23 22:00:00,0.081,0.74,5.76,136.0
2025-04-23 23:00:00,0.202,1.03,4.84,186.0
2025-04-24 00:00:00,-0.084,1.17,6.45,138.0
2025-04-24 01:00:00,0.732,0.84,6.58,174.0
2025-04-24 02:00:00,0.022,1.24,8.13,187.0
2025-04-24 03:00:00,0.171,0.3,5.56,148.0
2025-04-24 04:00:00,0.259,0.47,7.78,210.0
2025-04-24 05:00:00,0.208,1.24,5.12,216.0
2025-04-24 06:00:00,0.07,0.78,4.88,191.0
2025-04-24 07:00:00,0.583,0.27,6.14,197.0
2025-04-24 08:00:00,0.472,0.25,5.37,122.0
2025-04-24 09:00:00,0.315,0.45,4.87,234.0
2025-04-24 10:00:00,0.135,0.78,8.83,176.0
2025-04-24 11:00:00,0.501,0.96,5.96,143.0
2025-04-24 12:00:00,0.118,0.65,9.27,186.0
2025-04-24 13:00:00,0.627,0.93,5.3,210.0
2025-04-24 14:00:00,0.262,0.6,4.45,200.0
2025-04-24 15:00:00,0.542,1.27,8.05,137.0
2025-04-24 16:00:00,0.206,1.8,5.63,210.0
2025-04-24 17:00:00,0.252,0.62,6.66,178.0
2025-04-24 18:00:00,0.541,0.97,4.87,200.0
2025-04-24 19:00:00,0.783,0.94,6.45,148.0
2025-04-24 20:00:00,0.625,0.83,4.85,222.0
2025-04-24 21:00:00,0.454,1.04,6.41,187.0
2025-04-24 22:00:00,0.382,0.97,5.93,228.0
2025-04-24 23:00:00,0.108,0.59,6.77,119.0
2025-04-25 00:00:00,0.366,1.3,7.24,124.0
2025-04-25 01:00:00,0.064,0.85,6.78,170.0
2025-04-25 02:00:00,0.386,0.62,7.03,239.0
2025-04-25 03:00:00,0.402,1.75,6.36,259.0
2025-04-25 04:00:00,-0.198,0.72,5.97,144.0
2025-04-25 05:00:00,0.302,0.87,7.06,182.0
2025-04-25 06:00:00,0.396,0.84,6.36,186.0
2025-04-25 07:00:00,0.272,0.72,6.4,209.0
2025-04-25 08:00:00,0.382,0.95,6.97,215.0
2025-04-25 09:00:00,-0.043,0.43,5.25,135.0
2025-04-25 10:00:00,0.099,1.01,8.21,183.0
2025-04-25 11:00:00,0.551,0.07,6.19,100.0
2025-04-25 12:00:00,0.293,0.25,6.64,212.0
2025-04-25 13:00:00,0.377,1.5,6.44,166.0
2025-04-25 14:00:00,0.156,0.27,7.28,132.0
2025-04-25 15:00:00,0.297,0.01,6.9,193.0
2025-04-25 16:00:00,-0.283,0.28,6.43,165.0
2025-04-25 17:00:00,0.504,1.47,8.23,230.0
2025-04-25 18:00:00,0.744,0.05,2.65,144.0
2025-04-25 19:00:00,0.026,0.39,7.98,269.0
2025-04-25 20:00:00,0.057,0.19,7.6,214.0
2025-04-25 21:00:00,0.403,0.66,4.29,232.0
2025-04-25 22:00:00,0.661,0.6,7.61,139.0
2025-04-25 23:00:00,0.292,0.58,7.76,252.0
2025-04-26 00:00:00,-0.015,1.51,7.16,131.0
2025-04-26 01:00:00,0.24,0.28,4.61,172.0
2025-04-26 02:00:00,0.035,0.72,7.3,232.0
2025-04-26 03:00:00,0.125,0.9,7.69,200.0
2025-04-26 04:00:00,0.216,0.37,5.8,130.0
2025-04-26 05:00:00,0.06,0.96,7.01,225.0
2025-04-26 06:00:00,0.098,0.6,6.06,194.0
2025-04-26 07:00:00,0.311,0.91,7.55,163.0
2025-04-26 08:00:00,0.346,0.72,6.11,118.0
2025-04-26 09:00:00,-0.064,0.06,5.79,197.0
2025-04-26 10:00:00,0.392,1.29,6.44,173.0
2025-04-26 11:00:00,0.197,1.59,4.88,186.0
2025-04-26 12:00:00,0.473,0.69,6.32,117.0
2025-04-26 13:00:00,0.488,0.4,6.92,163.0
2025-04-26 14:00:00,0.156,1.37,7.53,199.0
2025-04-26 15:00:00,0.446,1.52,6.78,255.0
2025-04-26 16:00:00,0.083,0.7,4.77,172.0
2025-04-26 17:00:00,0.623,0.68,8.11,238.0
2025-04-26 18:00:00,0.093,0.73,8.21,211.0
2025-04-26 19:00:00,0.381,0.09,6.62,189.0
2025-04-26 20:00:00,0.246,0.65,5.58,140.0
2025-04-26 21:00:00,0.038,1.45,5.85,141.0
2025-04-26 22:00:00,0.518,0.7,6.24,205.0
2025-04-26 23:00:00,0.139,0.35,6.82,159.0
2025-04-27 00:00:00,-0.19,0.96,6.11,155.0
2025-04-27 01:00:00,-0.486,0.49,5.45,173.0
2025-04-27 02:00:00,0.016,0.73,7.7,173.0
2025-04-27 03:00:00,0.579,0.25,6.78,216.0
2025-04-27 04:00:00,0.549,0.34,5.21,160.0
2025-04-27 05:00:00,0.055,1.05,6.83,212.0
2025-04-27 06:00:00,0.141,0.8,6.67,198.0
2025-04-27 07:00:00,0.118,0.45,5.61,113.0
2025-04-27 08:00:00,-0.099,0.81,7.91,192.0
2025-04-27 09:00:00,-0.003,0.51,6.64,73.0
2025-04-27 10:00:00,0.48,0.44,6.22,144.0
2025-04-27 11:00:00,0.361,1.22,6.38,199.0
2025-04-27 12:00:00,0.303,1.07,7.01,180.0
2025-04-27 13:00:00,-0.099,0.75,6.39,109.0
2025-04-27 14:00:00,0.26,0.82,6.38,135.0
2025-04-27 15:00:00,-0.341,0.75,7.75,76.0
2025-04-27 16:00:00,0.445,0.95,4.77,126.0
2025-04-27 17:00:00,0.299,0.44,4.97,203.0
2025-04-27 18:00:00,-0.102,1.1,7.41,158.0
2025-04-27 19:00:00,0.639,0.9,9.37,187.0
2025-04-27 20:00:00,-0.214,0.65,7.53,181.0
2025-04-27 21:00:00,0.367,0.56,8.71,181.0
2025-04-27 22:00:00,0.373,1.09,5.95,221.0
2025-04-27 23:00:00,-0.075,0.7,5.71,172.0
2025-04-28 00:00:00,0.121,0.47,7.01,216.0
2025-04-28 01:00:00,-0.279,0.6,7.61,81.0
2025-04-28 02:00:00,-0.581,1.06,4.89,224.0
2025-04-28 03:00:00,-0.137,0.11,6.21,128.0
2025-04-28 04:00:00,-0.024,0.61,6.43,137.0
2025-04-28 05:00:00,0.291,1.18,5.65,152.0
2025-04-28 06:00:00,0.147,0.68,5.79,223.0
2025-04-28 07:00:00,0.154,0.86,7.48,144.0
2025-04-28 08:00:00,-0.123,1.19,7.03,154.0
2025-04-28 09:00:00,-0.002,1.11,7.42,142.0
2025-04-28 10:00:00,-0.102,0.58,6.87,190.0
2025-04-28 11:00:00,-0.176,0.7,5.42,210.0
2025-04-28 12:00:00,-0.018,1.11,6.97,248.0
2025-04-28 13:00:00,0.149,1.13,5.32,276.0
2025-04-28 14:00:00,-0.013,0.72,6.09,206.0
2025-04-28 15:00:00,0.049,0.73,5.22,195.0
2025-04-28 16:00:00,0.304,0.86,5.73,131.0
2025-04-28 17:00:00,0.005,1.3,6.57,256.0
2025-04-28 18:00:00,-0.203,1.18,5.91,189.0
2025-04-28 19:00:00,0.271,1.03,5.4,168.0
2025-04-28 20:00:00,0.197,0.32,7.83,196.0
2025-04-28 21:00:00,0.212,0.64,6.32,155.0
2025-04-28 22:00:00,0.287,0.66,5.83,86.0
2025-04-28 23:00:00,0.244,1.32,5.16,203.0
2025-04-29 00:00:00,0.007,0.65,4.2,234.0
2025-04-29 01:00:00,0.598,1.25,6.18,202.0
2025-04-29 02:00:00,-0.321,0.52,4.8,180.0
2025-04-29 03:00:00,-0.147,0.55,7.3,181.0
2025-04-29 04:00:00,0.242,0.94,6.48,187.0
2025-04-29 05:00:00,0.036,1.37,8.32,186.0
2025-04-29 06:00:00,0.189,0.66,6.72,178.0
2025-04-29 07:00:00,0.042,0.28,5.58,181.0
2025-04-29 08:00:00,0.344,0.12,4.19,242.0
2025-04-29 09:00:00,-0.252,0.86,7.42,199.0
2025-04-29 10:00:00,0.336,0.16,4.89,184.0
2025-04-29 11:00:00,0.293,0.4,5.96,206.0
2025-04-29 12:00:00,-0.303,0.75,8.46,206.0
2025-04-29 13:00:00,0.158,0.23,7.18,218.0
2025-04-29 14:00:00,-0.011,0.59,6.92,150.0
2025-04-29 15:00:00,-0.152,0.28,7.58,161.0
2025-04-29 16:00:00,-0.472,0.15,7.54,147.0
2025-04-29 17:00:00,-0.253,0.42,8.35,211.0
2025-04-29 18:00:00,0.177,0.32,5.73,209.0
2025-04-29 19:00:00,0.203,0.93,6.0,129.0
2025-04-29 20:00:00,-0.053,1.22,5.34,196.0
2025-04-29 21:00:00,0.204,0.6,6.41,235.0
2025-04-29 22:00:00,0.236,0.51,6.29,171.0
2025-04-29 23:00:00,0.039,0.58,4.34,193.0
2025-04-30 00:00:00,-0.311,0.3,5.65,209.0
2025-04-30 01:00:00,-0.02,0.22,8.16,127.0
2025-04-30 02:00:00,-0.008,0.08,6.73,186.0
2025-04-30 03:00:00,0.038,0.21,7.29,231.0
2025-04-30 04:00:00,0.086,1.39,6.29,156.0
2025-04-30 05:00:00,-0.471,0.46,4.17,213.0
2025-04-30 06:00:00,-0.258,0.44,6.28,181.0
2025-04-30 07:00:00,-0.605,0.51,7.68,153.0
2025-04-30 08:00:00,0.057,0.1,5.01,176.0
2025-04-30 09:00:00,-0.183,0.76,7.33,159.0
2025-04-30 10:00:00,-0.022,0.72,4.39,144.0
2025-04-30 11:00:00,-0.499,0.76,6.46,170.0
2025-04-30 12:00:00,0.22,0.72,7.09,183.0
2025-04-30 13:00:00,-0.429,0.59,6.06,173.0
2025-04-30 14:00:00,0.063,0.16,9.4,169.0
2025-04-30 15:00:00,-0.101,0.71,5.84,189.0
2025-04-30 16:00:00,-0.178,1.15,5.74,201.0
2025-04-30 17:00:00,-0.198,1.47,6.68,134.0
2025-04-30 18:00:00,-0.29,0.64,5.53,170.0
2025-04-30 19:00:00,0.194,0.69,4.7,101.0
2025-04-30 20:00:00,-0.127,0.94,5.12,174.0
2025-04-30 21:00:00,-0.447,1.34,7.34,186.0
2025-04-30 22:00:00,-0.226,0.55,6.07,203.0
2025-04-30 23:00:00,-0.098,1.02,8.48,186.0
2025-05-01 00:00:00,-0.01,0.41,5.89,202.0
2025-05-01 01:00:00,-0.386,0.87,7.27,183.0
2025-05-01 02:00:00,-0.369,1.12,7.03,153.0
2025-05-01 03:00:00,-0.229,0.22,5.87,135.0
2025-05-01 04:00:00,-0.016,0.53,5.36,169.0
2025-05-01 05:00:00,-0.577,1.12,4.34,149.0
2025-05-01 06:00:00,-0.108,0.98,7.08,175.0
2025-05-01 07:00:00,-0.351,1.15,7.85,160.0
2025-05-01 08:00:00,-0.316,1.07,4.51,197.0
2025-05-01 09:00:00,0.266,0.6,5.97,182.0
2025-05-01 10:00:00,-0.284,1.61,5.61,198.0
2025-05-01 11:00:00,-0.046,0.79,7.08,198.0
2025-05-01 12:00:00,-0.055,0.49,6.02,173.0
2025-05-01 13:00:00,-0.53,0.62,8.0,175.0
2025-05-01 14:00:00,-0.696,0.55,5.95,200.0
2025-05-01 15:00:00,-0.029,1.05,4.93,278.0
2025-05-01 16:00:00,-0.505,0.55,5.85,140.0
2025-05-01 17:00:00,-0.651,1.17,5.98,182.0
2025-05-01 18:00:00,0.022,0.96,7.05,132.0
2025-05-01 19:00:00,-0.489,0.34,5.97,179.0
2025-05-01 20:00:00,-0.428,0.68,6.94,153.0
2025-05-01 21:00:00,0.259,0.42,5.47,175.0
2025-05-01 22:00:00,-0.649,0.81,6.06,186.0
2025-05-01 23:00:00,-0.549,0.42,5.47,160.0
2025-05-02 00:00:00,-0.407,0.76,5.38,109.0
2025-05-02 01:00:00,-0.353,0.62,7.92,237.0
2025-05-02 02:00:00,-0.516,0.67,5.54,214.0
2025-05-02 03:00:00,-0.582,1.55,5.98,175.0
2025-05-02 04:00:00,0.085,0.59,7.65,144.0
2025-05-02 05:00:00,-0.227,0.04,7.29,183.0
2025-05-02 06:00:00,-0.146,1.14,8.36,194.0
2025-05-02 07:00:00,-0.327,1.13,6.97,211.0
2025-05-02 08:00:00,-0.22,0.06,5.67,214.0
2025-05-02 09:00:00,-0.059,0.45,8.86,222.0
2025-05-02 10:00:00,-0.542,0.9,7.09,110.0
2025-05-02 11:00:00,-0.226,0.94,6.21,168.0
2025-05-02 12:00:00,-0.118,0.73,6.46,220.0
2025-05-02 13:00:00,0.094,0.74,6.61,143.0
2025-05-02 14:00:00,0.194,0.35,6.11,229.0
2025-05-02 15:00:00,-0.275,0.23,4.74,252.0
2025-05-02 16:00:00,-0.008,1.55,8.35,228.0
2025-05-02 17:00:00,-0.96,0.34,6.37,206.0
2025-05-02 18:00:00,0.096,0.8,6.61,162.0
2025-05-02 19:00:00,-0.474,0.67,8.89,191.0
2025-05-02 20:00:00,-0.353,1.09,5.57,126.0
2025-05-02 21:00:00,-0.182,0.78,7.18,149.0
2025-05-02 22:00:00,-0.331,0.79,5.44,152.0
2025-05-02 23:00:00,-0.243,0.32,6.78,182.0
2025-05-03 00:00:00,0.104,0.39,6.61,164.0
2025-05-03 01:00:00,-0.389,1.02,7.32,190.0
2025-05-03 02:00:00,-0.564,0.99,7.82,215.0
2025-05-03 03:00:00,0.161,0.35,5.68,152.0
2025-05-03 04:00:00,-0.161,0.09,8.07,186.0
2025-05-03 05:00:00,0.188,0.78,8.16,163.0
2025-05-03 06:00:00,-0.077,0.44,6.07,188.0
2025-05-03 07:00:00,-0.623,0.27,6.36,207.0
2025-05-03 08:00:00,-0.131,1.43,5.78,217.0
2025-05-03 09:00:00,-0.538,1.3,6.01,207.0
2025-05-03 10:00:00,-0.291,0.92,4.93,197.0
2025-05-03 11:00:00,-0.311,0.85,7.3,123.0
2025-05-03 12:00:00,-0.697,0.05,3.91,137.0
2025-05-03 13:00:00,-0.496,0.43,5.54,147.0
2025-05-03 14:00:00,0.259,0.61,6.32,194.0
2025-05-03 15:00:00,-0.233,0.44,7.93,128.0
2025-05-03 16:00:00,-0.336,0.59,5.72,194.0
2025-05-03 17:00:00,0.161,1.25,6.88,191.0
2025-05-03 18:00:00,-0.392,0.51,6.27,103.0
2025-05-03 19:00:00,-0.315,0.59,7.51,136.0
2025-05-03 20:00:00,-0.045,1.02,6.82,222.0
2025-05-03 21:00:00,-0.393,0.16,7.37,208.0
2025-05-03 22:00:00,-0.479,0.39,5.71,146.0
2025-05-03 23:00:00,-0.856,0.43,5.15,139.0
2025-05-04 00:00:00,-0.469,0.74,6.79,82.0
2025-05-04 01:00:00,-0.471,0.58,5.76,239.0
2025-05-04 02:00:00,-0.195,0.6,6.38,182.0
2025-05-04 03:00:00,-0.387,0.46,6.73,255.0
2025-05-04 04:00:00,0.305,0.29,7.84,172.0
2025-05-04 05:00:00,-0.499,0.97,7.29,191.0
2025-05-04 06:00:00,0.116,0.59,5.53,216.0
2025-05-04 07:00:00,-0.18,0.97,4.97,246.0
2025-05-04 08:00:00,-0.033,0.28,8.4,200.0
2025-05-04 09:00:00,-0.048,0.46,4.45,180.0
2025-05-04 10:00:00,-0.789,0.63,5.8,181.0
2025-05-04 11:00:00,-0.237,0.67,7.12,138.0
2025-05-04 12:00:00,-0.3,1.02,8.31,165.0
2025-05-04 13:00:00,-0.518,0.55,6.12,182.0
2025-05-04 14:00:00,-0.12,1.02,6.38,235.0
2025-05-04 15:00:00,0.195,0.87,5.3,163.0
2025-05-04 16:00:00,-0.903,0.68,6.5,223.0
2025-05-04 17:00:00,-0.368,0.34,4.97,177.0
2025-05-04 18:00:00,-0.546,1.02,5.45,230.0
2025-05-04 19:00:00,-0.217,0.35,7.26,207.0
2025-05-04 20:00:00,-0.316,0.71,5.83,204.0
2025-05-04 21:00:00,-0.386,0.7,7.45,219.0
2025-05-04 22:00:00,-0.062,0.64,6.16,213.0
2025-05-04 23:00:00,0.174,0.57,4.7,223.0
2025-05-05 00:00:00,0.535,0.39,7.72,265.0
2025-05-05 01:00:00,-0.315,0.07,4.74,245.0
2025-05-05 02:00:00,-0.585,1.28,5.6,199.0
2025-05-05 03:00:00,0.01,0.52,6.08,162.0
2025-05-05 04:00:00,0.272,0.67,7.53,195.0
2025-05-05 05:00:00,0.073,0.66,5.69,103.0
2025-05-05 06:00:00,0.271,1.16,5.21,213.0
2025-05-05 07:00:00,-0.187,1.49,6.52,138.0
2025-05-05 08:00:00,-0.283,0.78,6.06,225.0
2025-05-05 09:00:00,-0.101,0.66,5.76,259.0
2025-05-05 10:00:00,-0.213,0.27,6.58,122.0
2025-05-05 11:00:00,0.036,0.14,4.88,178.0
2025-05-05 12:00:00,0.112,0.01,4.26,137.0
2025-05-05 13:00:00,0.132,0.4,8.89,111.0
2025-05-05 14:00:00,-0.003,0.12,6.45,176.0
2025-05-05 15:00:00,-0.069,1.15,6.53,205.0
2025-05-05 16:00:00,0.068,0.89,5.38,210.0
2025-05-05 17:00:00,-0.621,0.62,7.4,186.0
2025-05-05 18:00:00,-0.078,1.16,5.68,113.0
2025-05-05 19:00:00,-0.117,0.29,2.98,185.0
2025-05-05 20:00:00,-0.077,0.39,5.64,120.0
2025-05-05 21:00:00,-0.152,0.06,5.98,123.0
2025-05-05 22:00:00,-0.022,1.03,6.12,140.0
2025-05-05 23:00:00,-0.274,0.39,6.08,222.0
2025-05-06 00:00:00,0.282,0.72,5.52,202.0
2025-05-06 01:00:00,0.118,1.12,5.4,193.0
2025-05-06 02:00:00,0.038,1.26,5.94,145.0
2025-05-06 03:00:00,-0.174,0.7,4.32,164.0
2025-05-06 04:00:00,0.204,0.87,3.94,125.0
2025-05-06 05:00:00,0.052,0.35,6.41,235.0
2025-05-06 06:00:00,-0.189,1.39,6.43,268.0
2025-05-06 07:00:00,-0.014,0.65,7.35,202.0
2025-05-06 08:00:00,0.157,0.75,5.99,209.0
2025-05-06 09:00:00,0.138,0.55,4.86,174.0
2025-05-06 10:00:00,0.122,1.19,3.97,115.0
2025-05-06 11:00:00,0.023,0.79,5.23,146.0
2025-05-06 12:00:00,0.256,1.02,6.8,161.0
2025-05-06 13:00:00,0.309,0.86,8.02,165.0
2025-05-06 14:00:00,0.184,0.63,6.36,155.0
2025-05-06 15:00:00,-0.147,1.09,4.84,182.0
2025-05-06 16:00:00,-0.265,0.85,5.24,146.0
2025-05-06 17:00:00,-0.136,0.33,5.28,267.0
2025-05-06 18:00:00,0.488,0.32,5.81,125.0
2025-05-06 19:00:00,0.07,0.77,7.64,215.0
2025-05-06 20:00:00,0.532,1.08,7.73,170.0
2025-05-06 21:00:00,-0.03,1.37,6.09,199.0
2025-05-06 22:00:00,-0.065,0.0,6.51,200.0
2025-05-06 23:00:00,-0.019,0.72,5.34,186.0
2025-05-07 00:00:00,0.107,0.91,4.21,135.0
2025-05-07 01:00:00,-0.063,0.83,8.41,167.0
2025-05-07 02:00:00,-0.157,1.12,3.48,187.0
2025-05-07 03:00:00,0.255,0.97,4.06,184.0
2025-05-07 04:00:00,0.394,0.32,8.42,139.0
2025-05-07 05:00:00,0.741,0.31,6.28,232.0
2025-05-07 06:00:00,0.022,0.84,4.91,80.0
2025-05-07 07:00:00,0.042,1.11,7.08,170.0
2025-05-07 08:00:00,-0.063,0.77,7.19,143.0
2025-05-07 09:00:00,0.412,0.08,4.67,187.0
2025-05-07 10:00:00,0.334,0.29,5.63,221.0
2025-05-07 11:00:00,-0.089,0.99,7.32,124.0
2025-05-07 12:00:00,-0.095,0.57,5.28,274.0
2025-05-07 13:00:00,0.368,0.76,6.6,188.0
2025-05-07 14:00:00,0.226,1.14,7.97,195.0
2025-05-07 15:00:00,0.32,0.23,3.39,122.0
2025-05-07 16:00:00,-0.091,0.55,5.86,178.0
2025-05-07 17:00:00,-0.339,0.5,6.58,219.0
2025-05-07 18:00:00,-0.089,0.85,4.11,188.0
2025-05-07 19:00:00,0.302,1.02,5.63,186.0
2025-05-07 20:00:00,0.658,0.12,7.52,178.0
2025-05-07 21:00:00,0.023,0.71,5.42,125.0
2025-05-07 22:00:00,0.699,1.06,4.48,125.0
2025-05-07 23:00:00,0.338,0.03,7.62,227.0
2025-05-08 00:00:00,-0.114,0.68,6.77,215.0
2025-05-08 01:00:00,0.288,0.22,6.15,221.0
2025-05-08 02:00:00,0.451,0.45,6.12,147.0
2025-05-08 03:00:00,-0.372,0.29,7.47,174.0
2025-05-08 04:00:00,0.396,1.27,6.59,229.0
2025-05-08 05:00:00,0.528,0.57,7.01,131.0
2025-05-08 06:00:00,0.334,0.39,5.4,225.0
2025-05-08 07:00:00,0.219,0.84,3.93,157.0
2025-05-08 08:00:00,0.191,0.29,6.98,146.0
2025-05-08 09:00:00,0.177,0.25,7.56,179.0
2025-05-08 10:00:00,-0.059,1.31,5.97,135.0
2025-05-08 11:00:00,0.063,1.43,7.3,104.0
2025-05-08 12:00:00,0.13,0.47,5.83,183.0
2025-05-08 13:00:00,0.263,1.14,6.13,201.0
2025-05-08 14:00:00,0.095,0.85,8.34,229.0
2025-05-08 15:00:00,0.017,0.14,5.88,204.0
2025-05-08 16:00:00,0.424,0.34,5.81,259.0
2025-05-08 17:00:00,0.327,1.33,3.99,234.0
2025-05-08 18:00:00,0.1,0.14,7.06,210.0
2025-05-08 19:00:00,0.361,1.62,5.38,199.0
2025-05-08 20:00:00,0.121,0.48,6.41,229.0
2025-05-08 21:00:00,0.25,1.34,5.86,91.0
2025-05-08 22:00:00,0.478,0.59,5.7,161.0
2025-05-08 23:00:00,0.084,1.03,6.09,106.0
2025-05-09 00:00:00,-0.001,1.26,6.15,207.0
2025-05-09 01:00:00,0.256,1.26,7.61,150.0
2025-05-09 02:00:00,-0.048,0.47,8.03,301.0
2025-05-09 03:00:00,0.223,0.36,6.98,159.0
2025-05-09 04:00:00,0.222,0.67,7.73,184.0
2025-05-09 05:00:00,-0.323,0.19,7.23,164.0
2025-05-09 06:00:00,0.425,0.8,6.8,160.0
2025-05-09 07:00:00,0.247,0.38,7.95,130.0
2025-05-09 08:00:00,0.588,1.14,4.63,129.0
2025-05-09 09:00:00,0.346,0.48,5.38,93.0
2025-05-09 10:00:00,0.476,0.01,5.22,202.0
2025-05-09 11:00:00,0.59,1.27,5.84,163.0
2025-05-09 12:00:00,0.26,0.78,7.03,257.0
2025-05-09 13:00:00,0.292,0.72,4.87,130.0
2025-05-09 14:00:00,-0.101,1.14,6.81,239.0
2025-05-09 15:00:00,0.602,1.06,5.5,243.0
2025-05-09 16:00:00,0.256,0.4,5.79,231.0
2025-05-09 17:00:00,0.041,0.53,6.44,189.0
2025-05-09 18:00:00,0.477,0.26,8.22,166.0
2025-05-09 19:00:00,-0.252,0.12,5.35,231.0
2025-05-09 20:00:00,0.185,0.94,6.11,148.0
2025-05-09 21:00:00,0.52,0.86,4.91,191.0
2025-05-09 22:00:00,0.183,1.01,5.34,178.0
2025-05-09 23:00:00,0.113,1.22,4.9,144.0
2025-05-10 00:00:00,0.188,1.01,6.46,191.0
2025-05-10 01:00:00,-0.21,1.05,6.68,210.0
2025-05-10 02:00:00,0.471,0.13,7.0,143.0
2025-05-10 03:00:00,0.262,0.58,5.27,198.0
2025-05-10 04:00:00,0.224,1.09,6.78,91.0
2025-05-10 05:00:00,0.225,0.24,6.31,138.0
2025-05-10 06:00:00,0.296,0.74,6.1,162.0
2025-05-10 07:00:00,0.456,0.91,4.68,194.0
2025-05-10 08:00:00,0.279,0.88,6.35,215.0
2025-05-10 09:00:00,-0.048,0.85,6.39,183.0
2025-05-10 10:00:00,0.436,0.94,6.29,203.0
2025-05-10 11:00:00,0.417,0.78,6.65,174.0
2025-05-10 12:00:00,0.344,0.12,7.0,196.0
2025-05-10 13:00:00,0.561,0.91,4.85,194.0
2025-05-10 14:00:00,0.3,0.82,5.91,160.0
2025-05-10 15:00:00,0.57,0.12,6.79,166.0
2025-05-10 16:00:00,0.644,1.26,5.85,204.0
2025-05-10 17:00:00,0.438,0.92,7.32,252.0
2025-05-10 18:00:00,0.105,0.15,6.28,228.0
2025-05-10 19:00:00,0.26,0.38,3.83,135.0
2025-05-10 20:00:00,0.602,0.48,7.18,135.0
2025-05-10 21:00:00,-0.082,0.48,6.03,159.0
2025-05-10 22:00:00,0.194,0.82,4.05,184.0
2025-05-10 23:00:00,0.207,0.31,5.87,182.0
